,ad_id,city_id,market,date_posted,date_expired,price_per_sqm,price,rooms_num,category_name,subcategory_name,per_of_time,month_year
31256,61484044,26,primary,2021-02-08,2021-03-10,11560.0,446200.0,2,Sale,Apartments,30,2021-02
31257,61642455,26,secondary,2021-03-18,2021-03-30,20870.0,2880000.0,4,Sale,Apartments,12,2021-03
31258,61542511,26,secondary,2021-02-23,2021-03-25,41.0,3500.0,3,Rent,Apartments,30,2021-02
31261,61560838,26,primary,2021-02-27,2021-03-29,12745.0,234000.0,1,Sale,Apartments,30,2021-02
31268,61522131,26,primary,2021-02-17,2021-02-18,13074.0,509900.0,2,Sale,Apartments,1,2021-02
31271,61545957,26,primary,2021-02-23,2021-03-25,7476.0,314000.0,2,Sale,Apartments,30,2021-02
31272,61576955,26,primary,2021-03-03,2021-03-29,6952.0,502359.0,4,Sale,Apartments,26,2021-03
31279,61476325,1004,primary,2021-02-05,2021-03-07,6332.0,378900.0,4,Sale,Apartments,30,2021-02
31282,61473417,26,secondary,2021-02-04,2021-03-05,55.0,2350.0,2,Rent,Apartments,29,2021-02
31285,61566392,26,secondary,2021-03-01,2021-03-25,42.0,2100.0,2,Rent,Apartments,24,2021-03
31289,61555876,1004,secondary,2021-02-25,2021-03-27,8530.0,499999.0,3,Sale,Apartments,30,2021-02
31290,61498702,1004,secondary,2021-02-11,2021-03-22,6593.0,178000.0,1,Sale,Apartments,39,2021-02
31291,61476320,26,secondary,2021-02-05,2021-03-07,61.0,2950.0,3,Rent,Apartments,30,2021-02
31295,61622934,26,secondary,2021-03-15,2021-03-18,7727.0,510000.0,3,Sale,Apartments,3,2021-03
31296,61502919,26,secondary,2021-02-12,2021-03-14,8581.0,532000.0,3,Sale,Apartments,30,2021-02
31299,61582343,26,secondary,2021-03-04,2021-03-30,9978.0,449000.0,2,Sale,Apartments,26,2021-03
31304,61578300,26,primary,2021-03-03,2021-03-27,11000.0,1047750.0,4,Sale,Apartments,24,2021-03
31308,61569336,26,secondary,2021-03-01,2021-03-29,10988.0,849000.0,3,Sale,Apartments,28,2021-03
31310,61523595,26,secondary,2021-02-17,2021-02-26,50.0,5000.0,4,Rent,Apartments,9,2021-02
31313,61466622,26,primary,2021-02-03,2021-03-03,10194.0,662495.0,3,Sale,Apartments,28,2021-02
31315,61666665,26,secondary,2021-03-25,2021-03-29,41.0,2480.0,2,Rent,Apartments,4,2021-03
31316,61460444,26,secondary,2021-02-02,2021-03-04,51.0,2200.0,2,Rent,Apartments,30,2021-02
31317,62827863,26,secondary,2022-03-01,2022-03-29,14233.0,1920000.0,4,Sale,Apartments,28,2022-03
31321,62750268,26,secondary,2022-02-09,2022-03-11,11250.0,675000.0,3,Sale,Apartments,30,2022-02
31322,62692200,1004,secondary,2022-01-24,2022-02-23,9166.0,530000.0,2,Sale,Apartments,30,2022-01
31324,62768131,26,secondary,2022-02-14,2022-03-16,13230.0,850000.0,3,Sale,Apartments,30,2022-02
31330,62656358,26,secondary,2022-01-13,2022-03-10,14917.0,449000.0,2,Sale,Apartments,56,2022-01
31338,62698562,26,secondary,2022-01-25,2022-02-26,14438.0,797000.0,2,Sale,Apartments,32,2022-01
31347,62569584,26,secondary,2021-12-09,2022-03-09,14941.0,635000.0,2,Sale,Apartments,90,2021-12
31348,62558771,26,secondary,2021-12-06,2022-02-07,11359.0,1170000.0,4,Sale,Apartments,63,2021-12
31349,62787210,1004,primary,2022-02-18,2022-03-20,9539.0,700000.0,3,Sale,Apartments,30,2022-02
31355,62810180,26,secondary,2022-02-23,2022-03-25,11229.0,539000.0,3,Sale,Apartments,30,2022-02
31357,62511871,26,secondary,2021-11-21,2022-02-01,9750.0,780000.0,3,Sale,Apartments,72,2021-11
31358,62766455,26,secondary,2022-02-13,2022-03-03,12088.0,689000.0,3,Sale,Apartments,18,2022-02
31363,62669013,26,secondary,2022-01-17,2022-02-14,15450.0,828120.0,3,Sale,Apartments,28,2022-01
31364,62630659,26,secondary,2022-01-05,2022-03-04,110.0,4500.0,2,Rent,Apartments,58,2022-01
31366,62849480,26,secondary,2022-03-07,2022-03-17,14898.0,1390000.0,3,Sale,Apartments,10,2022-03
31369,62640969,26,secondary,2022-01-09,2022-03-01,50.0,2000.0,1,Rent,Apartments,51,2022-01
31370,62766731,26,secondary,2022-02-13,2022-03-15,48.0,2600.0,2,Rent,Apartments,30,2022-02
31372,62879464,26,secondary,2022-03-15,2022-03-18,9241.0,499000.0,3,Sale,Apartments,3,2022-03
31373,62910318,26,secondary,2022-03-23,2022-03-31,10974.0,417000.0,2,Sale,Apartments,8,2022-03
31374,62518448,26,secondary,2021-11-23,2022-02-14,17692.0,690000.0,2,Sale,Apartments,83,2021-11
31380,62360974,1004,primary,2021-10-07,2022-03-30,8391.0,495086.0,4,Sale,Apartments,174,2021-10
31382,62788932,26,secondary,2022-02-18,2022-03-02,15323.0,475000.0,1,Sale,Apartments,12,2022-02
31385,62706898,26,secondary,2022-01-27,2022-02-19,14286.0,545000.0,2,Sale,Apartments,23,2022-01
31387,62709290,1004,secondary,2022-01-28,2022-02-27,8864.0,376000.0,2,Sale,Apartments,30,2022-01
31388,62428899,26,secondary,2021-10-26,2022-02-03,11698.0,565000.0,2,Sale,Apartments,100,2021-10
31394,62686819,26,secondary,2022-01-21,2022-02-15,21582.0,1089900.0,2,Sale,Apartments,25,2022-01
31396,62800146,26,secondary,2022-02-21,2022-02-22,6405.0,449000.0,3,Sale,Apartments,1,2022-02
31400,62891716,1004,secondary,2022-03-18,2022-03-21,4490.0,250000.0,2,Sale,Apartments,3,2022-03
31403,62738934,1004,secondary,2022-02-05,2022-02-10,15.0,900.0,2,Rent,Apartments,5,2022-02
31407,62696810,26,secondary,2022-01-25,2022-03-01,10898.0,449000.0,2,Sale,Apartments,35,2022-01
31412,62635780,1004,secondary,2022-01-06,2022-02-05,24.0,1050.0,2,Rent,Apartments,30,2022-01
31413,62646311,26,secondary,2022-01-11,2022-02-10,9753.0,829000.0,5,Sale,Apartments,30,2022-01
31414,62713373,26,secondary,2022-01-29,2022-02-28,15300.0,459000.0,1,Sale,Apartments,30,2022-01
31415,62819622,26,secondary,2022-02-26,2022-03-11,22474.0,1350000.0,2,Sale,Apartments,13,2022-02
31416,62584577,26,primary,2021-12-15,2022-02-13,11041.0,978274.0,5,Sale,Apartments,60,2021-12
31420,62850557,26,secondary,2022-03-07,2022-03-21,14960.0,745000.0,2,Sale,Apartments,14,2022-03
31424,62699009,26,secondary,2022-01-25,2022-02-21,17703.0,655000.0,2,Sale,Apartments,27,2022-01
31425,62463697,26,primary,2021-11-05,2022-03-10,10304.0,484306.0,2,Sale,Apartments,125,2021-11
31427,62765435,26,secondary,2022-02-12,2022-03-01,54.0,2800.0,2,Rent,Apartments,17,2022-02
31428,62773613,26,secondary,2022-02-15,2022-03-25,38.0,2500.0,2,Rent,Apartments,38,2022-02
31430,62767106,1004,primary,2022-02-13,2022-03-13,8295.0,428000.0,3,Sale,Apartments,28,2022-02
31435,62787927,26,primary,2022-02-18,2022-03-11,9750.0,553508.0,3,Sale,Apartments,21,2022-02
31436,62581917,1004,secondary,2021-12-14,2022-02-20,5926.0,320000.0,3,Sale,Apartments,68,2021-12
31437,62627846,26,secondary,2022-01-04,2022-03-04,16176.0,1100000.0,4,Sale,Apartments,59,2022-01
31445,62410927,26,secondary,2021-10-20,2022-02-02,12237.0,465000.0,2,Sale,Apartments,105,2021-10
31448,62441374,26,secondary,2021-10-29,2022-03-08,8264.0,699000.0,4,Sale,Apartments,130,2021-10
31449,62644941,26,secondary,2022-01-10,2022-03-15,9520.0,1190000.0,4,Sale,Apartments,64,2022-01
31450,62863319,26,secondary,2022-03-10,2022-03-14,61.0,4100.0,3,Rent,Apartments,4,2022-03
31451,62015853,26,secondary,2021-06-30,2022-02-15,73.0,1900.0,1,Rent,Apartments,230,2021-06
31453,62807602,26,secondary,2022-02-23,2022-02-28,16122.0,790000.0,2,Sale,Apartments,5,2022-02
31455,62859964,26,secondary,2022-03-09,2022-03-29,10907.0,619500.0,3,Sale,Apartments,20,2022-03
31457,62788705,26,primary,2022-02-18,2022-03-20,12647.0,653084.0,2,Sale,Apartments,30,2022-02
31460,62521216,1004,secondary,2021-11-24,2022-02-10,8929.0,625000.0,3,Sale,Apartments,78,2021-11
31461,62548610,26,secondary,2021-12-02,2022-02-28,14195.0,780000.0,3,Sale,Apartments,88,2021-12
31464,62900168,26,secondary,2022-03-21,2022-03-22,14500.0,435000.0,1,Sale,Apartments,1,2022-03
31467,61924648,26,secondary,2021-06-04,2022-03-23,86.0,3000.0,2,Rent,Apartments,292,2021-06
31468,62486422,26,secondary,2021-11-13,2022-03-01,70.0,2300.0,2,Rent,Apartments,108,2021-11
31469,62358749,26,secondary,2021-10-06,2022-03-05,11500.0,621000.0,2,Sale,Apartments,150,2021-10
31474,62549950,26,secondary,2021-12-03,2022-02-14,13265.0,650000.0,2,Sale,Apartments,73,2021-12
31475,62699501,26,secondary,2022-01-25,2022-02-24,49.0,1950.0,2,Rent,Apartments,30,2022-01
31476,62717221,26,secondary,2022-01-31,2022-02-27,14904.0,775000.0,2,Sale,Apartments,27,2022-01
31480,62848948,26,secondary,2022-03-07,2022-03-19,40.0,6000.0,5,Rent,Apartments,12,2022-03
31481,62707061,26,primary,2022-01-27,2022-02-26,19115.0,497000.0,1,Sale,Apartments,30,2022-01
31482,62746269,1004,primary,2022-02-08,2022-03-15,7720.0,396100.0,3,Sale,Apartments,35,2022-02
31484,62653294,26,secondary,2022-01-12,2022-02-09,12532.0,589000.0,3,Sale,Apartments,28,2022-01
31485,62252699,26,secondary,2021-09-07,2022-03-07,14600.0,883300.0,2,Sale,Apartments,181,2021-09
31488,62873974,1004,primary,2022-03-14,2022-03-17,7504.0,446010.0,4,Sale,Apartments,3,2022-03
31489,62739375,1004,secondary,2022-02-06,2022-02-25,7884.0,420000.0,3,Sale,Apartments,19,2022-02
31495,62788768,26,primary,2022-02-18,2022-03-20,8781.0,530310.0,3,Sale,Apartments,30,2022-02
31497,62442942,1004,secondary,2021-10-29,2022-02-14,11190.0,235000.0,1,Sale,Apartments,108,2021-10
31499,62691876,26,secondary,2022-01-24,2022-02-23,51.0,2250.0,2,Rent,Apartments,30,2022-01
31503,62753271,26,secondary,2022-02-09,2022-03-10,71.0,2400.0,2,Rent,Apartments,29,2022-02
31504,62799673,26,secondary,2022-02-21,2022-02-22,5728.0,350000.0,4,Sale,Apartments,1,2022-02
31508,62607561,1004,secondary,2021-12-25,2022-03-02,7899.0,420000.0,3,Sale,Apartments,67,2021-12
31509,62743996,26,secondary,2022-02-07,2022-02-21,12983.0,779000.0,3,Sale,Apartments,14,2022-02
31516,62034723,26,secondary,2021-07-05,2022-03-16,9966.0,588000.0,3,Sale,Apartments,254,2021-07
31520,62791408,26,secondary,2022-02-18,2022-03-21,12328.0,465000.0,2,Sale,Apartments,31,2022-02
31524,62473777,1004,secondary,2021-11-09,2022-03-09,50.0,3400.0,3,Rent,Apartments,120,2021-11
31526,62825171,26,primary,2022-02-28,2022-03-29,13317.0,549989.0,2,Sale,Apartments,29,2022-02
31531,62161262,1004,primary,2021-08-11,2022-03-11,8902.0,400589.0,2,Sale,Apartments,212,2021-08
31532,62690025,26,secondary,2022-01-23,2022-02-24,51.0,2200.0,2,Rent,Apartments,32,2022-01
31534,62687162,26,secondary,2022-01-21,2022-02-20,22800.0,2280000.0,4,Sale,Apartments,30,2022-01
31536,62750491,1004,secondary,2022-02-09,2022-03-31,6760.0,338000.0,3,Sale,Apartments,50,2022-02
31541,62227127,1004,primary,2021-08-31,2022-03-11,7711.0,269900.0,1,Sale,Apartments,192,2021-08
31542,62745389,26,secondary,2022-02-07,2022-03-09,65.0,2400.0,2,Rent,Apartments,30,2022-02
31543,62842691,26,secondary,2022-03-04,2022-03-11,23177.0,715000.0,1,Sale,Apartments,7,2022-03
31549,62793137,26,secondary,2022-02-19,2022-03-05,77.0,1700.0,1,Rent,Apartments,14,2022-02
31550,61825904,26,secondary,2021-05-08,2022-02-10,12447.0,679000.0,2,Sale,Apartments,278,2021-05
31551,62727769,26,secondary,2022-02-02,2022-02-06,110.0,16000.0,3,Rent,Apartments,4,2022-02
31553,62857856,26,secondary,2022-03-09,2022-03-30,12400.0,435000.0,2,Sale,Apartments,21,2022-03
31557,62597284,1004,secondary,2021-12-20,2022-02-25,39.0,1700.0,2,Rent,Apartments,67,2021-12
31558,62718415,26,secondary,2022-01-31,2022-02-09,19227.0,975000.0,2,Sale,Apartments,9,2022-01
31562,62693289,26,secondary,2022-01-24,2022-02-16,49.0,1800.0,1,Rent,Apartments,23,2022-01
31563,62718949,26,primary,2022-01-31,2022-02-24,12368.0,689000.0,3,Sale,Apartments,24,2022-01
31570,62544809,26,secondary,2021-12-01,2022-03-31,13957.0,965000.0,3,Sale,Apartments,120,2021-12
31572,62767102,1004,secondary,2022-02-13,2022-03-15,36.0,1200.0,1,Rent,Apartments,30,2022-02
31580,62817141,26,primary,2022-02-25,2022-03-09,12277.0,598400.0,2,Sale,Apartments,12,2022-02
31583,62795332,26,secondary,2022-02-21,2022-03-08,51.0,3700.0,3,Rent,Apartments,15,2022-02
31584,62830021,26,secondary,2022-03-01,2022-03-09,60.0,3000.0,2,Rent,Apartments,8,2022-03
31586,62679259,26,primary,2022-01-19,2022-02-17,12368.0,689000.0,3,Sale,Apartments,29,2022-01
31589,62749195,26,primary,2022-02-08,2022-03-10,11990.0,807900.0,3,Sale,Apartments,30,2022-02
31593,62552997,26,secondary,2021-12-04,2022-02-09,14740.0,849000.0,3,Sale,Apartments,67,2021-12
31594,62899296,26,secondary,2022-03-21,2022-03-31,51.0,2990.0,2,Rent,Apartments,10,2022-03
31596,62627244,26,secondary,2022-01-04,2022-02-21,15530.0,615000.0,2,Sale,Apartments,48,2022-01
31598,62783436,26,secondary,2022-02-17,2022-03-23,12071.0,1340000.0,3,Sale,Apartments,34,2022-02
31599,62738927,1004,secondary,2022-02-05,2022-02-10,15.0,920.0,2,Rent,Apartments,5,2022-02
31600,62286937,26,primary,2021-09-16,2022-03-15,9949.0,918510.0,4,Sale,Apartments,180,2021-09
31602,62734953,26,primary,2022-02-04,2022-03-06,12743.0,713366.0,3,Sale,Apartments,30,2022-02
31605,62662055,26,primary,2022-01-14,2022-02-13,12094.0,1133220.0,4,Sale,Apartments,30,2022-01
31606,62404747,26,secondary,2021-10-19,2022-03-22,7874.0,1000000.0,6,Sale,Apartments,154,2021-10
31607,62680652,1004,secondary,2022-01-20,2022-02-28,59.0,4000.0,3,Rent,Apartments,39,2022-01
31608,62690288,1004,secondary,2022-01-23,2022-02-25,70.0,700.0,1,Rent,Apartments,33,2022-01
31613,62574612,26,secondary,2021-12-11,2022-02-11,12983.0,779000.0,3,Sale,Apartments,62,2021-12
31614,62736229,26,secondary,2022-02-04,2022-03-06,82.0,3700.0,2,Rent,Apartments,30,2022-02
31615,62815644,26,secondary,2022-02-25,2022-03-09,13000.0,520000.0,2,Sale,Apartments,12,2022-02
31618,62360920,1004,primary,2021-10-07,2022-03-21,9155.0,357052.0,2,Sale,Apartments,165,2021-10
31620,62819706,26,secondary,2022-02-26,2022-03-28,43.0,1300.0,1,Rent,Apartments,30,2022-02
31628,62633419,26,secondary,2022-01-05,2022-03-12,40.0,2700.0,3,Rent,Apartments,66,2022-01
31631,62821476,26,secondary,2022-02-27,2022-03-30,12501.0,1480000.0,3,Sale,Apartments,31,2022-02
31635,62667122,26,secondary,2022-01-17,2022-02-23,51.0,2200.0,2,Rent,Apartments,37,2022-01
31636,62604255,26,primary,2021-12-23,2022-03-23,13499.0,614900.0,2,Sale,Apartments,90,2021-12
31637,62182304,1004,secondary,2021-08-17,2022-03-21,47.0,1600.0,1,Rent,Apartments,216,2021-08
31638,62458540,26,secondary,2021-11-04,2022-02-01,18667.0,840000.0,2,Sale,Apartments,89,2021-11
31639,62633234,26,secondary,2022-01-05,2022-02-04,10127.0,799000.0,3,Sale,Apartments,30,2022-01
31640,62871827,1004,secondary,2022-03-13,2022-03-25,16.0,1100.0,2,Rent,Apartments,12,2022-03
31642,62615609,26,secondary,2021-12-29,2022-02-15,65.0,3250.0,3,Rent,Apartments,48,2021-12
31646,62621962,26,secondary,2022-01-02,2022-02-25,93.0,2500.0,1,Rent,Apartments,54,2022-01
31648,62752019,26,secondary,2022-02-09,2022-03-02,54.0,2600.0,2,Rent,Apartments,21,2022-02
31652,62794366,26,secondary,2022-02-20,2022-03-23,11581.0,718000.0,3,Sale,Apartments,31,2022-02
31654,62464455,1004,primary,2021-11-06,2022-03-21,10000.0,310000.0,1,Sale,Apartments,135,2021-11
31655,62701623,26,secondary,2022-01-26,2022-03-17,12432.0,460000.0,1,Sale,Apartments,50,2022-01
31657,62620207,26,secondary,2022-01-01,2022-02-10,59.0,7900.0,4,Rent,Apartments,40,2022-01
31658,62623619,26,secondary,2022-01-03,2022-03-11,12980.0,795000.0,3,Sale,Apartments,67,2022-01
31659,62865984,26,secondary,2022-03-11,2022-03-17,10600.0,477000.0,2,Sale,Apartments,6,2022-03
31661,62656838,26,secondary,2022-01-13,2022-02-12,64.0,3200.0,3,Rent,Apartments,30,2022-01
31662,62750203,26,secondary,2022-02-09,2022-03-27,94.0,7500.0,2,Rent,Apartments,46,2022-02
31665,62766269,26,secondary,2022-02-13,2022-03-15,13523.0,799900.0,3,Sale,Apartments,30,2022-02
31670,62799078,26,secondary,2022-02-21,2022-03-23,54.0,2200.0,2,Rent,Apartments,30,2022-02
31671,61990447,26,secondary,2021-06-23,2022-03-20,155.0,25500.0,4,Rent,Apartments,270,2021-06
31675,62645795,26,secondary,2022-01-10,2022-02-28,11146.0,535000.0,3,Sale,Apartments,49,2022-01
31677,62749801,26,secondary,2022-02-08,2022-03-01,11423.0,550000.0,2,Sale,Apartments,21,2022-02
31678,62793249,26,secondary,2022-02-20,2022-03-18,159.0,25000.0,4,Rent,Apartments,26,2022-02
31679,62798742,26,primary,2022-02-21,2022-03-23,19500.0,1340820.0,3,Sale,Apartments,30,2022-02
31680,62637072,1004,secondary,2022-01-07,2022-02-15,34.0,1800.0,2,Rent,Apartments,39,2022-01
31681,62679038,26,secondary,2022-01-19,2022-02-02,55.0,2200.0,2,Rent,Apartments,14,2022-01
31683,62802855,26,secondary,2022-02-22,2022-03-16,13220.0,780000.0,3,Sale,Apartments,22,2022-02
31684,62882126,26,secondary,2022-03-16,2022-03-17,51.0,2500.0,3,Rent,Apartments,1,2022-03
31686,62816541,26,primary,2022-02-25,2022-03-27,20937.0,1653395.0,4,Sale,Apartments,30,2022-02
31687,62659106,26,secondary,2022-01-14,2022-02-12,12479.0,599000.0,3,Sale,Apartments,29,2022-01
31689,62730599,1004,secondary,2022-02-03,2022-03-05,4122.0,308000.0,4,Sale,Apartments,30,2022-02
31694,62794699,26,secondary,2022-02-20,2022-02-22,67.0,8000.0,3,Rent,Apartments,2,2022-02
31695,62821809,1004,secondary,2022-02-28,2022-03-30,9500.0,285000.0,1,Sale,Apartments,30,2022-02
31696,62729755,26,secondary,2022-02-03,2022-03-05,60.0,2700.0,2,Rent,Apartments,30,2022-02
31697,62744654,26,secondary,2022-02-07,2022-03-22,11454.0,1489000.0,4,Sale,Apartments,43,2022-02
31698,62606819,26,secondary,2021-12-24,2022-02-26,90.0,4500.0,2,Rent,Apartments,64,2021-12
31703,62653713,26,secondary,2022-01-12,2022-02-11,74.0,2800.0,2,Rent,Apartments,30,2022-01
31713,62698650,1004,primary,2022-01-25,2022-02-17,8019.0,417000.0,3,Sale,Apartments,23,2022-01
31715,62694646,26,primary,2022-01-24,2022-02-07,10283.0,639627.0,3,Sale,Apartments,14,2022-01
31716,62707350,26,secondary,2022-01-27,2022-03-28,27.0,1500.0,2,Rent,Apartments,60,2022-01
31719,62749380,26,secondary,2022-02-08,2022-03-10,69.0,2500.0,2,Rent,Apartments,30,2022-02
31722,62706271,26,secondary,2022-01-27,2022-03-07,46.0,2600.0,2,Rent,Apartments,39,2022-01
31724,62655419,26,primary,2022-01-13,2022-02-12,8611.0,552030.0,3,Sale,Apartments,30,2022-01
31725,62672733,26,secondary,2022-01-18,2022-02-13,60.0,2100.0,2,Rent,Apartments,26,2022-01
31728,62414389,26,secondary,2021-10-21,2022-02-18,15509.0,670000.0,2,Sale,Apartments,120,2021-10
31729,62849045,26,secondary,2022-03-07,2022-03-21,70.0,3900.0,2,Rent,Apartments,14,2022-03
31731,62842044,26,secondary,2022-03-04,2022-03-24,11558.0,638000.0,3,Sale,Apartments,20,2022-03
31735,62727899,26,secondary,2022-02-02,2022-02-22,39.0,2100.0,3,Rent,Apartments,20,2022-02
31736,62664319,26,secondary,2022-01-15,2022-02-14,36.0,1600.0,2,Rent,Apartments,30,2022-01
31740,62743077,26,secondary,2022-02-07,2022-03-29,12544.0,1080000.0,4,Sale,Apartments,50,2022-02
31741,62752290,26,secondary,2022-02-09,2022-03-09,12778.0,575000.0,3,Sale,Apartments,28,2022-02
31743,62617523,26,secondary,2021-12-30,2022-02-28,12089.0,449000.0,2,Sale,Apartments,60,2021-12
31746,62826665,26,secondary,2022-03-01,2022-03-31,53.0,2000.0,2,Rent,Apartments,30,2022-03
31748,62755218,26,secondary,2022-02-10,2022-03-14,63.0,2600.0,2,Rent,Apartments,32,2022-02
31749,62823522,1004,secondary,2022-02-28,2022-03-11,6447.0,245000.0,1,Sale,Apartments,11,2022-02
31750,62555946,1004,secondary,2021-12-06,2022-03-27,10500.0,472500.0,2,Sale,Apartments,111,2021-12
31751,62714361,26,secondary,2022-01-30,2022-03-04,60.0,6000.0,3,Rent,Apartments,33,2022-01
31753,62907723,1004,primary,2022-03-23,2022-03-30,8085.0,316142.0,2,Sale,Apartments,7,2022-03
31756,62661058,26,secondary,2022-01-14,2022-02-13,86.0,3000.0,2,Rent,Apartments,30,2022-01
31757,61970904,1004,secondary,2021-06-17,2022-02-18,8166.0,650000.0,3,Sale,Apartments,246,2021-06
31758,62830582,26,secondary,2022-03-01,2022-03-31,48.0,1900.0,1,Rent,Apartments,30,2022-03
31759,62602480,26,secondary,2021-12-22,2022-02-18,18984.0,1387000.0,2,Sale,Apartments,58,2021-12
31760,62852733,1004,primary,2022-03-08,2022-03-17,7607.0,322000.0,2,Sale,Apartments,9,2022-03
31764,62627744,26,secondary,2022-01-04,2022-02-03,58.0,3000.0,3,Rent,Apartments,30,2022-01
31767,62417869,26,secondary,2021-10-22,2022-02-02,38.0,2750.0,2,Rent,Apartments,103,2021-10
31770,62602651,26,secondary,2021-12-22,2022-03-03,16766.0,787000.0,3,Sale,Apartments,71,2021-12
31774,62820979,26,secondary,2022-02-27,2022-03-29,14000.0,700000.0,3,Sale,Apartments,30,2022-02
31775,62596066,26,secondary,2021-12-20,2022-02-18,56.0,2700.0,2,Rent,Apartments,60,2021-12
31776,62843756,26,secondary,2022-03-04,2022-03-17,12380.0,619000.0,2,Sale,Apartments,13,2022-03
31785,61644854,26,primary,2021-03-19,2021-07-17,12140.0,551399.0,2,Sale,Apartments,120,2021-03
31788,61489717,26,secondary,2021-02-09,2021-03-11,10811.0,800000.0,3,Sale,Apartments,30,2021-02
31790,61513976,26,secondary,2021-02-15,2021-03-29,46.0,2400.0,3,Rent,Apartments,42,2021-02
31791,61543479,26,primary,2021-02-23,2021-03-25,10102.0,615200.0,3,Sale,Apartments,30,2021-02
31792,61472793,26,secondary,2021-02-04,2021-03-06,8464.0,474000.0,2,Sale,Apartments,30,2021-02
31793,61569906,26,primary,2021-03-02,2021-03-30,9564.0,564000.0,3,Sale,Apartments,28,2021-03
31796,61582693,26,secondary,2021-03-04,2021-03-09,55.0,2250.0,2,Rent,Apartments,5,2021-03
31799,61507756,26,secondary,2021-02-13,2021-02-23,59.0,2950.0,2,Rent,Apartments,10,2021-02
31800,61546967,26,secondary,2021-02-24,2021-02-26,14748.0,1500000.0,3,Sale,Apartments,2,2021-02
31805,61547971,26,secondary,2021-02-24,2021-03-02,11900.0,595000.0,2,Sale,Apartments,6,2021-02
31806,61631161,26,secondary,2021-03-16,2021-03-17,14000.0,560000.0,2,Sale,Apartments,1,2021-03
31807,61578149,26,secondary,2021-03-03,2021-03-16,11184.0,429000.0,2,Sale,Apartments,13,2021-03
31809,61628720,26,secondary,2021-03-16,2021-03-16,61.0,2150.0,2,Rent,Apartments,0,2021-03
31815,61518388,1004,primary,2021-02-16,2021-03-10,7832.0,215232.0,1,Sale,Apartments,22,2021-02
31819,61608635,1004,primary,2021-03-11,2021-07-09,6200.0,309318.0,3,Sale,Apartments,120,2021-03
